DateTime,AddedIPs,RemovedIPs
1587892810,3,12
1587894761,15,4
1587896659,3,3
1587898569,2,5
1587900778,6,2
1587902665,0,1
1587904834,0,6
1587906750,1,5
1587908782,5,4
1587910925,38,2
1587912731,7,1
1587914661,3,5
1587916568,2,4
1587918511,4,3
1587921380,5,6
1587923288,1,4
1587925244,9,2
1587927130,5,1
1587929055,5,2
1587930977,2,2
1587932889,2,8
1587935792,6,6
1587937691,2,1
1587939613,5,1
1587941542,1,3
1587943450,14,3
1587945368,3,6
1587947289,5,2
1587949439,3,3
1587951373,4,3
1587953551,3,6
1587955452,3,3
1587957370,1,4
1587959297,7,2
1587961207,3,3
1587963149,3,7
1587967254,7,14
1587969147,6,3
1587971062,4,4
1587972971,10,2
1587975149,1,3
1587977052,10,2
1587978972,5,2
1587980891,2,14
1587982826,6,4
1587984745,3,3
1587986653,1,6
1587988592,272,0
1587990488,1,0
1587993370,2,4
1587995289,7,2
1587997219,5,33
1587999133,3,12
1588001063,4,2
1588002970,4,4
1588004910,1,3
1588006845,9,4
1588008735,5,2
1588010668,2,5
1588012584,4,6
1588014492,3,5
1588016412,5,5
1588018346,5,2
1588020250,3,5
1588022171,1,1
1588024100,3,1
1588026012,1,5
1588027932,2,1
1588029863,2,14
1588031771,4,4
1588033715,5,6
1588036684,2,2
1588038512,4,7
1588040424,3,1
1588042341,3,3
1588044263,3,5
1588046169,7,3
1588048121,5,5
1588051011,4,1
1588052907,4,4
1588054812,4,5
1588056734,5,5
1588058664,6,10
1588060573,5,1
1588062492,6,2
1588065374,11,11
1588067306,5,2
1588069212,4,6
1588071133,2,4
1588073087,4,2
1588075027,9,270
1588076896,2,1
1588079837,5,2
1588081701,3,6
1588083508,4,6
1588085541,3,2
1588087691,5,5
1588090579,5,5
1588092515,4,8
1588094425,4,1
1588096333,4,6
1588098256,5,5
1588100183,5,4
1588102115,1,5
1588105217,17,5
1588107131,4,3
1588109048,8,2
1588110976,7,2
1588112888,7,2
1588115767,11,3
1588117685,3,1
1588119635,4,7
1588121533,8,1
1588123462,2,2
1588125370,7,5
1588127293,3,2
1588130169,6,5
1588132114,2,5
1588134012,4,3
1588135932,6,4
1588137865,2,2
1588139768,1,6
1588141713,1,8
1588143673,2,5
1588145541,11,8
1588147705,8,5
1588149616,4,6
1588151558,2,7
1588153453,9,5
1588155615,14,4
1588157549,12,1
1588159453,8,4
1588161368,7,9
1588163554,9,2
1588165475,2,2
1588167411,9,4
1588169311,6,4
1588171225,5,3
1588173381,13,6
1588175306,2,5
1588177212,3,1
1588179148,10,5
1588181055,3,4
1588182989,9,4
1588184892,3,5
1588187771,6,3
1588189706,4,3
1588191621,7,12
1588193532,9,3
1588195454,7,7
1588197381,4,4
1588199289,5,6
1588201238,3,6
1588203148,5,4
1588205059,4,3
1588206973,8,6
1588208904,2,5
1588210828,4,4
1588212749,5,8
1588214651,2,1
1588216587,2,2
1588218490,4,2
1588220416,7,5
1588222341,5,6
1588224253,3,3
1588226229,3,0
1588228091,3,1
1588230040,7,2
1588231940,2,15
1588233856,6,6
1588235782,4,5
1588237698,4,3
1588239614,5,9
1588241549,7,9
1588243454,6,17
1588245611,4,9
1588247530,2,8
1588249491,5,5
1588251380,2,5
1588253292,5,6
1588255461,4,11
1588257374,1,4
1588259324,1,10
1588261216,1,7
1588263164,6,4
1588265052,10,5
1588267212,4,7
1588269145,3,12
1588271055,4,3
1588272970,3,9
1588275417,153,3
1588277304,3,5
1588279216,3,8
1588281148,6,8
1588283051,2,9
1588285258,6,6
1588287130,2,3
1588289064,2,5
1588290969,3,2
1588292893,1,7
1588295766,13,5
1588297697,4,5
1588299634,4,4
1588301532,5,3
1588303461,3,1
1588305411,5,6
1588307322,3,9
1588310178,6,5
1588312348,8,3
1588314252,8,4
1588316208,4,9
1588318116,3,3
1588320037,1,7
1588321949,0,4
1588323868,3,5
1588325778,2,4
1588327732,3,9
1588329855,1,6
1588331773,13,4
1588333700,4,2
1588335613,7,6
1588337529,0,3
1588339461,1,5
1588341389,2,3
1588343288,4,3
1588345335,11,2
1588347383,3,5
1588349315,1,5
1588351249,6,10
1588353140,0,2
1588355062,0,3
1588356975,1,3
1588359135,2,3
1588361053,2,90
1588362983,2,63
1588364892,3,4
1588366855,2,5
1588368754,2,3
1588370672,6,3
1588372586,3,4
1588374503,6,2
1588376417,0,2
1588378351,2,2
1588380254,4,5
1588382170,2,7
1588384101,1,5
1588386015,5,2
1588387945,5,6
1588389871,2,3
1588391772,3,5
1588393694,4,3
1588396584,11,5
1588398490,1,6
1588400414,2,8
1588402343,2,4
1588404255,1,2
1588406181,3,1
1588408092,2,0
1588410975,10,3
1588412907,2,4
1588414824,3,2
1588416745,2,2
1588418666,4,12
1588420580,1,4
1588422500,4,6
1588424468,2,0
1588426339,9,1
1588428282,1,1
1588430190,1,6
1588432110,3,9
1588434016,2,2
1588435953,0,3
1588437857,2,4
1588439771,2,0
1588441705,4,0
1588443613,4,1
1588445539,36,3
1588447467,1,2
1588449373,2,2
1588451293,3,1
1588453254,3,2
1588455157,5,3
1588457072,0,6
1588458988,3,3
1588460910,4,6
1588462838,5,0
1588464742,2,2
1588466651,2,4
1588468581,0,2
1588470494,2,1
1588472428,1,3
1588474354,2,8
1588476256,1,2
1588478182,3,3
1588480098,4,3
1588482968,7,10
1588484888,4,1
1588486832,6,2
1588488729,3,2
1588490664,3,1
1588492612,2,3
1588494490,2,2
1588497369,10,9
1588499323,10,2
1588501206,1,2
1588503134,7,3
1588505057,2,5
1588506970,1,1
1588508888,3,4
1588510867,4,2
1588512745,7,8
1588514918,3,1
1588516822,6,1
1588518734,5,3
1588520658,5,2
1588522570,2,1
1588524488,3,1
1588526421,2,2
1588528332,4,3
1588530255,2,9
1588532184,0,30
1588534134,5,1
1588536975,5,6
1588538888,3,1
1588540809,6,6
1588542730,5,1
1588544670,7,2
1588546565,2,3
1588548497,1,4
1588551378,8,3
1588553295,4,1
1588555221,6,1
1588557130,5,1
1588559057,5,2
1588560981,2,3
1588562888,1,1
1588566007,14,6
1588567979,6,4
1588569855,7,4
1588571768,5,8
1588573705,2,6
1588576570,12,5
1588578496,3,2
1588582340,2,6
1588584252,5,9
1588586178,3,8
1588588090,3,1
1588590979,10,8
1588592894,6,1
1588594819,7,3
1588596731,5,4
1588598673,3,3
1588600576,4,7
1588602750,3,5
1588604660,1,6
1588606691,4,3
1588608515,5,4
1588610412,2,3
1588612342,1,2
1588614248,8,5
1588616165,3,2
1588618097,8,1
1588620008,6,6
1588621928,1,2
1588623864,8,5
1588625770,5,3
1588627691,6,5
1588630577,5,10
1588632497,1,3
1588634413,2,1
1588636327,3,3
1588638265,4,4
1588640166,5,4
1588642340,1,8
1588644500,5,4
1588646414,4,3
1588648343,4,2
1588650249,4,3
1588652178,0,8
1588654097,1,6
1588656008,2,5
1588657930,4,3
1588659866,9,2
1588661817,8,8
1588663686,0,5
1588665641,319,3
1588667542,4,0
1588669469,7,4
1588671375,5,5
1588674261,7,4
