DateTime,AddedIPs,RemovedIPs
1587708967,57,82
1587710888,49,50
1587712813,68,46
1587714732,46,49
1587716657,31,50
1587718567,23,67
1587720486,22,50
1587722422,45,2994
1587724343,47,40
1587726295,1177,0
1587728180,42,80
1587730110,26,57
1587732025,37,48
1587733941,57,48
1587735848,62,46
1587737766,46,61
1587739693,22,69
1587741610,26,69
1587743527,24,32
1587745452,27,45
1587747365,38,57
1587749293,32,41
1587751214,49,56
1587753141,50,51
1587755057,48,47
1587756979,53,48
1587758895,27,50
1587760828,97,50
1587762731,36,51
1587764648,45,48
1587766572,47,41
1587768733,50,71
1587770649,1105,0
1587772573,69,53
1587774493,53,46
1587776412,56,47
1587778341,44,40
1587780256,43,42
1587782169,46,67
1587784101,35,55
1587786012,54,52
1587787934,24,37
1587789858,48,41
1587791766,39,53
1587793688,46,43
1587795623,26,43
1587797529,37,40
1587799447,17,52
1587801377,37,44
1587803286,27,35
1587805214,35,57
1587807177,31,53
1587809064,48,2253
1587810968,47,43
1587812906,1063,0
1587814813,61,15
1587816740,61,12
1587818646,48,69
1587820567,71,76
1587822492,60,40
1587824406,30,42
1587826328,50,68
1587828257,48,58
1587830166,62,57
1587832086,32,49
1587834021,41,53
1587835934,40,36
1587837851,39,41
1587839776,44,57
1587841689,53,48
1587843759,42,67
1587845769,57,45
1587847695,42,24
1587849604,52,24
1587851526,56,37
1587853455,60,50
1587855371,86,40
1587857285,995,0
1587859221,60,10
1587861133,43,47
1587863053,51,64
1587864977,85,51
1587866888,57,36
1587868808,51,49
1587870736,39,53
1587872650,57,71
1587874569,64,40
1587876494,55,53
1587878406,37,31
1587880326,42,48
1587882259,43,42
1587884166,68,49
1587886337,50,70
1587888255,39,41
1587890179,42,25
1587892095,37,25
1587894028,44,24
1587895935,29,1995
1587897849,40,42
1587899777,989,0
1587901696,61,58
1587903608,39,72
1587905835,48,64
1587907807,35,45
1587909930,61,61
1587911770,29,41
1587913949,35,45
1587915849,32,43
1587917769,99,32
1587919692,47,47
1587921818,39,45
1587923773,41,40
1587925686,32,32
1587927617,55,36
1587929542,69,21
1587931457,49,34
1587933370,40,33
1587935299,46,39
1587937237,70,38
1587939132,59,49
1587941050,49,41
1587942975,871,0
1587944886,46,44
1587946815,59,59
1587948726,49,47
1587950651,51,45
1587952575,56,34
1587954487,44,48
1587956429,40,30
1587958333,31,45
1587960496,54,24
1587962412,50,48
1587964340,44,31
1587966743,52,47
1587968650,35,23
1587970577,23,43
1587972487,32,13
1587974416,49,38
1587976333,40,24
1587978256,37,36
1587980424,46,43
1587982343,44,2352
1587984259,61,40
1587986417,1099,0
1587988326,39,52
1587990253,43,43
1587992175,37,56
1587994087,38,38
1587996025,41,66
1587997934,37,50
1587999860,42,42
1588001782,47,55
1588003692,30,68
1588005610,60,57
1588007537,33,44
1588009447,45,34
1588011365,30,50
1588013294,44,67
1588015207,59,43
1588017127,52,48
1588019059,40,41
1588020967,51,36
1588022885,43,47
1588024854,43,38
1588026740,60,30
1588028662,1024,0
1588030589,66,56
1588032743,49,48
1588034648,38,29
1588036572,47,55
1588038495,57,43
1588040419,48,48
1588042331,39,44
1588044255,44,38
1588046164,41,70
1588048088,35,44
1588050020,56,56
1588051949,43,29
1588053860,54,51
1588055779,47,54
1588057696,37,47
1588059610,57,47
1588061541,60,41
1588063448,44,33
1588065368,54,47
1588067294,43,32
1588069205,30,2134
1588071128,69,54
1588073055,1026,0
1588075020,50,65
1588076890,48,41
1588078815,61,63
1588080732,43,52
1588082900,44,46
1588084817,44,45
1588086736,54,28
1588088658,34,36
1588090573,60,56
1588092485,32,42
1588094416,48,40
1588096327,32,37
1588098249,40,31
1588100173,35,36
1588102084,59,31
1588104017,79,50
1588105942,41,35
1588107850,50,42
1588109768,53,45
1588111698,50,45
1588113611,43,55
1588115529,927,0
1588117460,31,47
1588119606,54,51
1588121528,27,46
1588123456,29,50
1588125365,33,50
1588127286,42,36
1588129229,48,33
1588131131,46,33
1588133058,46,37
1588134977,58,53
1588136922,46,30
1588138809,41,40
1588140742,40,22
1588142647,37,29
1588144565,43,31
1588146493,38,44
1588148404,47,30
1588150327,68,50
1588152254,37,34
1588154164,54,45
1588156087,26,2136
1588158015,1126,0
1588159929,55,66
1588161861,55,38
1588163767,44,53
1588165695,38,37
1588167627,42,63
1588169533,36,35
1588171458,49,36
1588173376,41,56
1588175299,27,39
1588177207,36,25
1588179141,52,62
1588181049,41,41
1588182968,36,60
1588184887,39,38
1588186815,43,49
1588188740,27,36
1588190653,37,61
1588192568,54,60
1588194500,42,57
1588196408,37,52
1588198336,22,38
1588200265,53,41
1588202171,1015,0
1588204098,42,52
1588206020,39,45
1588207930,50,36
1588209851,34,36
1588211771,46,62
1588213700,37,30
1588215625,45,47
1588217580,41,43
1588219466,47,23
1588221369,34,43
1588223310,35,47
1588225212,42,44
1588227133,43,54
1588229059,33,42
1588230973,27,41
1588232896,37,51
1588234809,34,52
1588236733,32,53
1588238655,29,49
1588240568,50,43
1588242486,49,2126
1588244432,1004,0
1588246332,55,39
1588248502,51,50
1588250418,59,31
1588252333,28,28
1588254259,26,30
1588256416,52,47
1588258329,36,40
1588260251,35,39
1588262174,47,54
1588264085,30,44
1588266029,29,58
1588267933,39,41
1588270104,55,40
1588272021,54,44
1588273932,52,36
1588275858,62,33
1588277775,60,59
1588279695,49,50
1588281604,91,52
1588283533,106,48
1588285463,69,38
1588287413,88,68
1588289288,881,0
1588291229,47,39
1588293213,63,29
1588295303,54,23
1588297213,117,25
1588299146,56,30
1588301049,55,36
1588302973,72,35
1588304894,66,38
1588306827,57,39
1588308739,60,43
1588310652,65,40
1588312566,47,35
1588314497,50,35
1588316662,63,39
1588318594,78,34
1588320502,60,41
1588322422,74,61
1588324330,49,51
1588326251,49,37
1588328177,74,1943
1588330097,69,68
1588332016,984,0
1588333932,72,37
1588335857,68,37
1588337769,58,53
1588339684,50,39
1588341630,53,41
1588343655,49,34
1588345466,54,41
1588347377,59,45
1588349310,53,47
1588351219,72,36
1588353135,55,34
1588355055,60,36
1588356970,55,55
1588359131,60,32
1588361048,59,21
1588362976,81,47
1588364887,50,28
1588366828,74,42
1588368745,67,33
1588370653,83,44
1588372582,67,71
1588374501,844,0
1588376413,71,36
1588378347,57,29
1588380251,43,31
1588382168,69,51
1588384096,70,22
1588386011,76,43
1588387942,56,36
1588389860,45,31
1588391769,42,49
1588393692,37,34
1588395624,57,33
1588397618,44,31
1588399465,39,38
1588401370,59,42
1588403314,44,19
1588405210,51,42
1588407136,35,29
1588409060,38,25
1588410972,61,40
1588412887,63,41
1588414820,55,2658
1588416730,78,68
1588418661,1422,0
1588420567,71,48
1588422494,59,49
1588424423,59,62
1588426336,48,83
1588428254,61,76
1588430184,79,64
1588432106,61,46
1588434012,66,74
1588435946,75,48
1588437853,63,56
1588439764,56,74
1588441699,56,47
1588443608,69,62
1588445533,77,59
1588447458,95,59
1588449368,85,78
1588451288,74,66
1588453227,76,66
1588455132,51,44
1588457061,75,50
1588458981,80,71
1588460907,1230,0
1588462818,75,45
1588464740,51,32
1588466648,81,47
1588468572,205,51
1588470490,45,87
1588472421,54,50
1588474333,77,42
1588476252,58,47
1588478177,103,54
1588480094,52,42
1588482013,83,64
1588483946,62,51
1588486113,62,57
1588488014,82,52
1588489941,58,62
1588491850,46,61
1588493774,50,71
1588495697,53,52
1588497607,48,53
1588499527,61,39
1588501461,45,2733
1588503367,87,95
1588505289,1281,0
1588507224,92,66
1588509236,56,53
1588511310,58,63
1588513209,41,78
1588515131,28,61
1588517055,37,63
1588518964,28,56
1588520888,22,37
1588522881,112,39
1588524728,61,52
1588526646,50,44
1588528572,39,42
1588530742,50,65
1588532655,49,51
1588534569,89,53
1588536504,98,43
1588538409,69,43
1588540344,42,57
1588542250,45,59
1588544406,75,63
1588546338,89,73
1588548251,1150,0
1588550173,50,58
1588552090,54,43
1588554016,84,59
1588555944,54,60
1588557854,71,50
1588559773,69,73
1588561711,52,42
1588563619,85,48
1588565548,52,20
1588567449,82,48
1588569365,54,52
1588571293,60,30
1588573207,57,47
1588575125,91,66
1588577057,39,38
1588578967,70,46
1588580888,55,43
1588582815,54,56
1588584742,45,46
1588586651,57,3096
1588588571,104,50
1588590499,1485,0
1588592413,101,87
1588594330,73,53
1588596255,71,84
1588598166,73,86
1588600086,64,48
1588602005,68,44
1588603926,71,66
1588605857,60,76
1588607763,74,97
1588609683,56,62
1588611621,67,69
1588613531,61,57
1588615451,75,62
1588617376,86,71
1588619544,72,64
1588621447,55,44
1588623364,84,53
1588625295,43,46
1588627204,37,52
1588629127,67,59
1588631058,66,39
1588632966,81,73
1588634885,1275,0
1588636821,45,70
1588638733,62,46
1588640894,59,88
1588642811,69,53
1588644738,84,35
1588646645,64,52
1588648565,61,72
1588650493,59,77
1588652407,52,57
1588654330,79,61
1588656252,53,44
1588658163,58,70
1588660083,63,46
1588662019,55,72
1588664051,63,39
1588665856,79,52
1588667770,54,42
1588669700,51,46
1588671615,56,58
1588673773,50,2797
